id_transaccion,fecha,id_socio,nombre_cliente,sucursal,categoria_servicio,tipo_membresia,monto_ingreso,costo_adquisicion_cac,duracion_meses_socio,estado_socio,asistencias_mes,nps_satisfaccion
TRX-RD-6759,2025-07-01,001-1334706-6,"Gabriel Pérez Vásquez","Puerto Plata Club","Tienda Deportiva","Básica",1661.00,1361.00,5,Activo,16,8
TRX-RD-6777,2025-07-01,402-1899446-1,"Yamilka Castillo Pérez","Punta Cana (Bávaro)","Personal Trainer","Básica",1568.00,1110.00,7,Activo,8,8
TRX-RD-6820,2025-07-01,097-1176412-7,"Gabriel Jiménez Sánchez","Santo Domingo (Piantini)","Tienda Deportiva","Premium",1666.00,1963.00,8,Activo,8,9
TRX-RD-6839,2025-07-01,402-2735504-3,"Ramón Marte Sánchez","Santiago (Los Jardines)","Membresías","Premium",2690.00,1446.00,12,Activo,4,10
TRX-RD-6855,2025-07-01,002-8779724-5,"Carmen Gómez Jiménez","Santiago (Los Jardines)","Tienda Deportiva","Premium",2193.00,1637.00,11,Activo,14,7
TRX-RD-6861,2025-07-01,031-8069871-8,"Miguel Martínez Cruz","Santo Domingo Este (Zona Oriental)","Clases Guiadas","Básica",1090.00,1173.00,12,Activo,10,8
TRX-RD-6956,2025-07-01,402-4204423-4,"Ramón Guzmán Paulino","Santiago (Los Jardines)","Membresías","Básica",1690.00,1178.00,9,Activo,10,6
TRX-RD-6984,2025-07-01,011-9238115-8,"Pedro Rosario Sánchez","Santiago (Los Jardines)","Membresías","Básica",1690.00,1324.00,13,Activo,12,7
TRX-RD-6990,2025-07-01,031-8253717-9,"Juan Castillo Pérez","Santo Domingo (Piantini)","Clases Guiadas","Básica",981.00,1057.00,14,Activo,13,10
TRX-RD-7010,2025-07-01,402-7337520-0,"Yudelka Peña Jiménez","Santiago (Los Jardines)","Membresías","VIP",4890.00,2497.00,11,Activo,15,9
TRX-RD-7046,2025-07-01,002-2223394-2,"Johanny Martínez Reyes","Santo Domingo (Piantini)","Membresías","Premium",2690.00,1445.00,7,Activo,17,10
TRX-RD-7061,2025-07-01,002-3232256-0,"Patricia Santana Morales","Santo Domingo (Piantini)","Membresías","Básica",1690.00,1098.00,11,Activo,11,5
TRX-RD-7104,2025-07-01,002-6627199-8,"Gabriel Ventura Ventura","Santo Domingo (Piantini)","Membresías","Básica",1690.00,1220.00,17,Activo,12,7
TRX-RD-7105,2025-07-01,002-2227557-0,"Kelvin Díaz García","Santo Domingo (Piantini)","Membresías","VIP",4890.00,2334.00,17,Activo,12,9
TRX-RD-7142,2025-07-01,037-4151451-1,"María Díaz Cruz","Punta Cana (Bávaro)","Tienda Deportiva","Premium",1710.00,1686.00,9,Activo,13,9
TRX-RD-7151,2025-07-01,402-2759002-9,"Carmen Gómez Castillo","Santo Domingo (Piantini)","Membresías","Premium",2690.00,1966.00,8,Activo,11,8
TRX-RD-7156,2025-07-01,001-0197774-2,"Stephanie Peña Ventura","Santo Domingo (Piantini)","Membresías","VIP",4890.00,2497.00,10,Activo,9,8
TRX-RD-7161,2025-07-01,037-6256257-1,"Ramón Díaz Jiménez","Santo Domingo Este (Zona Oriental)","Membresías","Básica",1690.00,1342.00,8,Activo,5,8
TRX-RD-7164,2025-07-01,037-4771277-0,"Johanny Santana Santana","Santiago (Los Jardines)","Membresías","Básica",1690.00,1270.00,8,Activo,12,8
TRX-RD-7205,2025-07-01,031-7376796-7,"Laura Martínez Marte","Santiago (Los Jardines)","Tienda Deportiva","VIP",1634.00,2424.00,10,Activo,15,9
TRX-RD-7223,2025-07-01,097-2512172-8,"Yamilka Santana Rosario","Santo Domingo (Piantini)","Tienda Deportiva","Básica",1722.00,1168.00,7,Activo,12,10
TRX-RD-7228,2025-07-01,031-0627540-1,"María Morales Guzmán","Punta Cana (Bávaro)","Membresías","Básica",1690.00,1201.00,14,Activo,17,7
TRX-RD-7251,2025-07-01,001-4699582-4,"Emmanuel Pérez Martínez","Santo Domingo (Piantini)","Membresías","Premium",2690.00,1485.00,13,Activo,13,9
TRX-RD-7293,2025-07-01,011-6281236-4,"Gabriel Sánchez Pérez","Santiago (Los Jardines)","Membresías","Premium",2690.00,1729.00,8,Activo,11,7
TRX-RD-6809,2025-07-02,402-9604871-9,"Rafael Guzmán Pérez","Punta Cana (Bávaro)","Membresías","Premium",2690.00,1714.00,9,Activo,16,10
TRX-RD-6876,2025-07-02,402-4369425-0,"Altagracia Cruz Martínez","Santiago (Los Jardines)","Membresías","Básica",1690.00,1427.00,13,Activo,11,8
TRX-RD-6891,2025-07-02,031-1282880-5,"María Martínez Peña","Santiago (Los Jardines)","Membresías","Premium",2690.00,1493.00,7,Activo,10,8
TRX-RD-6902,2025-07-02,402-3519826-0,"José Peña Marte","Punta Cana (Bávaro)","Membresías","Básica",1690.00,1467.00,11,Activo,13,8
TRX-RD-6917,2025-07-02,037-2074875-9,"Ramón Pérez Marte","Puerto Plata Club","Membresías","Básica",1690.00,1114.00,14,Activo,14,7
TRX-RD-6998,2025-07-02,001-2305238-3,"Johanny Jiménez Marte","Santo Domingo (Piantini)","Membresías","VIP",4890.00,2486.00,10,Activo,8,8
TRX-RD-7025,2025-07-02,402-3202685-2,"Genesis Jiménez Ventura","Santo Domingo (Piantini)","Membresías","Premium",2690.00,1779.00,8,Activo,13,10
TRX-RD-7059,2025-07-02,002-9847295-2,"Johanny Vásquez Sánchez","Punta Cana (Bávaro)","Membresías","Básica",1690.00,1315.00,8,Activo,11,7
TRX-RD-7078,2025-07-02,001-1274666-4,"Kelvin Marte Guzmán","Santiago (Los Jardines)","Membresías","Premium",2690.00,1496.00,10,Activo,11,8
TRX-RD-7080,2025-07-02,002-7964571-7,"Yamilka Ventura Peña","Punta Cana (Bávaro)","Membresías","Básica",1690.00,1430.00,11,Activo,8,7
TRX-RD-7090,2025-07-02,097-5388169-8,"Ana Sánchez García","Puerto Plata Club","Membresías","Premium",2690.00,1566.00,4,Activo,8,9
TRX-RD-7107,2025-07-02,002-2227557-0,"Kelvin Díaz García","Santo Domingo (Piantini)","Tienda Deportiva","VIP",1183.00,2334.00,17,Activo,12,9
TRX-RD-7160,2025-07-02,001-7888720-4,"Pedro Peña Guzmán","Puerto Plata Club","Personal Trainer","VIP",1406.00,2841.00,13,Activo,11,8
TRX-RD-7175,2025-07-02,037-6416060-6,"Luisa Cruz Díaz","Punta Cana (Bávaro)","Membresías","Básica",1690.00,1171.00,4,Activo,11,10
TRX-RD-7180,2025-07-02,031-3955124-0,"Luis Pérez Vásquez","Santo Domingo (Piantini)","Membresías","Básica",1690.00,1130.00,9,Activo,13,8
TRX-RD-7191,2025-07-02,031-7537326-9,"Johanny Guzmán Pérez","Santo Domingo (Piantini)","Membresías","Premium",2690.00,1736.00,9,Activo,12,7
TRX-RD-7211,2025-07-02,031-0544898-3,"Miguel Martínez Jiménez","Santo Domingo Este (Zona Oriental)","Membresías","Premium",2690.00,1940.00,7,Activo,17,5
TRX-RD-7214,2025-07-02,402-1332067-0,"Carlos Díaz Martínez","Santo Domingo Este (Zona Oriental)","Personal Trainer","Básica",1496.00,1485.00,10,Activo,12,7
TRX-RD-7246,2025-07-02,002-8546073-9,"Altagracia García Ventura","Punta Cana (Bávaro)","Membresías","Básica",1690.00,1224.00,10,Activo,11,9
TRX-RD-7291,2025-07-02,002-9208152-8,"Carlos Ventura Morales","Santiago (Los Jardines)","Clases Guiadas","Básica",1094.00,1289.00,6,Activo,9,7
TRX-RD-6835,2025-07-03,011-6895563-9,"Kelvin Rodríguez Gómez","Santo Domingo Este (Zona Oriental)","Membresías","Básica",1690.00,1157.00,12,Activo,7,8
TRX-RD-6885,2025-07-03,037-6831363-1,"José Santana Díaz","Santiago (Los Jardines)","Personal Trainer","Básica",1232.00,1317.00,9,Activo,8,9
TRX-RD-6901,2025-07-03,037-9815671-1,"Altagracia Jiménez Peña","Punta Cana (Bávaro)","Membresías","Premium",2690.00,1605.00,15,Activo,9,9
TRX-RD-6959,2025-07-03,097-6771051-1,"Nicole Cruz Morales","Santo Domingo (Piantini)","Personal Trainer","Premium",1518.00,1626.00,11,Activo,8,6
TRX-RD-7007,2025-07-03,097-3288495-3,"Luis Sánchez Peña","Santiago (Los Jardines)","Membresías","VIP",4890.00,2380.00,11,Activo,7,8
TRX-RD-7055,2025-07-03,031-0415386-5,"Ana Vásquez García","Santo Domingo (Piantini)","Membresías","Premium",2690.00,1642.00,13,Activo,10,9
TRX-RD-7159,2025-07-03,001-7888720-4,"Pedro Peña Guzmán","Puerto Plata Club","Membresías","VIP",4890.00,2841.00,13,Activo,11,8
TRX-RD-7219,2025-07-03,037-1003202-4,"Gabriel Díaz Martínez","Santo Domingo Este (Zona Oriental)","Membresías","Básica",1690.00,1256.00,8,Activo,9,8
TRX-RD-7234,2025-07-03,031-5780704-5,"Joan Guzmán Rodríguez","Punta Cana (Bávaro)","Membresías","VIP",4890.00,2509.00,13,Activo,7,8
TRX-RD-7238,2025-07-03,002-4726579-6,"Emmanuel Paulino Jiménez","Punta Cana (Bávaro)","Tienda Deportiva","Básica",1502.00,1176.00,8,Activo,7,8
TRX-RD-7290,2025-07-03,002-9208152-8,"Carlos Ventura Morales","Santiago (Los Jardines)","Membresías","Básica",1690.00,1289.00,6,Activo,9,7
TRX-RD-6758,2025-07-04,001-1334706-6,"Gabriel Pérez Vásquez","Puerto Plata Club","Membresías","Básica",1690.00,1361.00,5,Activo,16,8
TRX-RD-6770,2025-07-04,402-3725711-4,"Genesis Rodríguez Sánchez","Punta Cana (Bávaro)","Membresías","Básica",1690.00,1179.00,14,Activo,15,7
TRX-RD-6773,2025-07-04,097-7028978-4,"Carlos Guzmán Gómez","Punta Cana (Bávaro)","Personal Trainer","Básica",1728.00,855.00,6,Activo,12,9
TRX-RD-6783,2025-07-04,097-6836691-7,"Kelvin Gómez García","Santo Domingo (Piantini)","Membresías","Básica",1690.00,1283.00,8,Activo,7,8
TRX-RD-6814,2025-07-04,402-6347891-5,"Ramón Martínez Morales","Punta Cana (Bávaro)","Membresías","Básica",1690.00,1268.00,11,Activo,14,9
TRX-RD-6899,2025-07-04,001-0742516-7,"Luis Ventura Reyes","Santo Domingo Este (Zona Oriental)","Personal Trainer","Básica",1593.00,1136.00,15,Activo,12,10
TRX-RD-7048,2025-07-04,002-2223394-2,"Johanny Martínez Reyes","Santo Domingo (Piantini)","Tienda Deportiva","Premium",2236.00,1445.00,7,Activo,17,10
TRX-RD-7082,2025-07-04,011-0095220-7,"Nicole Pérez Cruz","Santo Domingo (Piantini)","Membresías","Básica",1690.00,1178.00,6,Activo,8,9
TRX-RD-7086,2025-07-04,097-2566732-4,"Johanny Castillo Reyes","Santo Domingo Este (Zona Oriental)","Membresías","Básica",1690.00,1137.00,7,Activo,9,9
TRX-RD-7144,2025-07-04,097-4377382-3,"Kelvin Marte Santana","Santo Domingo (Piantini)","Membresías","Premium",2690.00,1336.00,6,Cancelado,14,10
TRX-RD-7163,2025-07-04,037-6256257-1,"Ramón Díaz Jiménez","Santo Domingo Este (Zona Oriental)","Clases Guiadas","Básica",1029.00,1342.00,8,Activo,5,8
TRX-RD-7168,2025-07-04,011-5973150-2,"Ramón Díaz Castillo","Santiago (Los Jardines)","Membresías","Básica",1690.00,952.00,5,Cancelado,12,9
TRX-RD-7188,2025-07-04,402-9645729-0,"María Ventura García","Punta Cana (Bávaro)","Membresías","Básica",1690.00,1174.00,8,Activo,16,9
TRX-RD-7192,2025-07-04,031-7537326-9,"Johanny Guzmán Pérez","Santo Domingo (Piantini)","Tienda Deportiva","Premium",1606.00,1736.00,9,Activo,12,7
TRX-RD-7195,2025-07-04,402-0934530-1,"Johanny Ventura Santana","Santiago (Los Jardines)","Membresías","Básica",1690.00,1432.00,11,Activo,12,8
TRX-RD-7213,2025-07-04,402-1332067-0,"Carlos Díaz Martínez","Santo Domingo Este (Zona Oriental)","Membresías","Básica",1690.00,1485.00,10,Activo,12,7
TRX-RD-7221,2025-07-04,031-7353529-9,"Patricia Sánchez Santana","Santiago (Los Jardines)","Personal Trainer","Básica",1591.00,1184.00,9,Activo,13,9
TRX-RD-7253,2025-07-04,402-3646088-3,"Kelvin Reyes Cruz","Punta Cana (Bávaro)","Membresías","VIP",4890.00,2581.00,6,Activo,14,7
TRX-RD-7254,2025-07-04,002-5568091-0,"Gabriel Guzmán Martínez","Santo Domingo (Piantini)","Membresías","Básica",1690.00,948.00,11,Activo,12,7
TRX-RD-7296,2025-07-04,002-0860564-2,"Kelvin Santana Gómez","Punta Cana (Bávaro)","Membresías","Premium",2690.00,1422.00,8,Activo,16,8
TRX-RD-6776,2025-07-05,402-1899446-1,"Yamilka Castillo Pérez","Punta Cana (Bávaro)","Membresías","Básica",1690.00,1110.00,7,Activo,8,8
TRX-RD-6832,2025-07-05,402-0968845-2,"María Santana Sánchez","Santiago (Los Jardines)","Membresías","Básica",1690.00,998.00,8,Activo,13,10
TRX-RD-6833,2025-07-05,402-0968845-2,"María Santana Sánchez","Santiago (Los Jardines)","Personal Trainer","Básica",1745.00,998.00,8,Activo,13,10
TRX-RD-6974,2025-07-05,402-7419040-0,"Manuel Morales Martínez","Santiago (Los Jardines)","Tienda Deportiva","VIP",1664.00,2232.00,14,Activo,12,7
TRX-RD-6988,2025-07-05,031-8253717-9,"Juan Castillo Pérez","Santo Domingo (Piantini)","Membresías","Básica",1690.00,1057.00,14,Activo,13,10
TRX-RD-6994,2025-07-05,031-1608619-4,"Joan Díaz Rodríguez","Santo Domingo (Piantini)","Tienda Deportiva","Básica",2550.00,1531.00,12,Activo,6,10
TRX-RD-7006,2025-07-05,001-6928831-3,"Laura Guzmán Santana","Santo Domingo (Piantini)","Personal Trainer","Premium",1420.00,1783.00,8,Activo,10,7
TRX-RD-7020,2025-07-05,011-8180435-0,"Ramón García Peña","Santiago (Los Jardines)","Membresías","Básica",1690.00,1183.00,6,Activo,14,7
TRX-RD-7087,2025-07-05,097-2566732-4,"Johanny Castillo Reyes","Santo Domingo Este (Zona Oriental)","Personal Trainer","Básica",1340.00,1137.00,7,Activo,9,9
TRX-RD-7106,2025-07-05,002-2227557-0,"Kelvin Díaz García","Santo Domingo (Piantini)","Personal Trainer","VIP",1426.00,2334.00,17,Activo,12,9
TRX-RD-7131,2025-07-05,037-7443702-8,"José Martínez Díaz","Santo Domingo (Piantini)","Membresías","Premium",2690.00,1742.00,7,Activo,12,9
TRX-RD-7178,2025-07-05,001-2826741-6,"Yamilka Santana Martínez","Santo Domingo Este (Zona Oriental)","Membresías","Básica",1690.00,1389.00,12,Activo,8,7
TRX-RD-7229,2025-07-05,037-6341494-7,"Juan Guzmán García","Santiago (Los Jardines)","Membresías","Básica",1690.00,1478.00,8,Activo,11,9
TRX-RD-7231,2025-07-05,037-6341494-7,"Juan Guzmán García","Santiago (Los Jardines)","Tienda Deportiva","Básica",1385.00,1478.00,8,Activo,11,9
TRX-RD-7284,2025-07-05,002-7588872-5,"Carlos Rosario Rodríguez","Santiago (Los Jardines)","Membresías","Básica",1690.00,1200.00,10,Activo,9,9
TRX-RD-7292,2025-07-05,402-5039105-5,"María Díaz Santana","Puerto Plata Club","Membresías","Básica",1690.00,1209.00,10,Activo,9,8
TRX-RD-7299,2025-07-05,037-3006683-8,"Carmen Peña Peña","Punta Cana (Bávaro)","Membresías","Básica",1690.00,1406.00,10,Activo,12,7
TRX-RD-6796,2025-07-06,002-6149066-8,"Carolina Jiménez Jiménez","Santo Domingo (Piantini)","Personal Trainer","Básica",1600.00,1195.00,10,Activo,14,8
TRX-RD-6799,2025-07-06,402-9497962-6,"Juan Sánchez Ventura","Santo Domingo Este (Zona Oriental)","Personal Trainer","Premium",1444.00,1775.00,11,Activo,11,8
TRX-RD-6812,2025-07-06,011-8606403-4,"Rafael Paulino Gómez","Punta Cana (Bávaro)","Tienda Deportiva","Básica",855.00,1076.00,14,Activo,8,8
TRX-RD-6828,2025-07-06,037-9879283-8,"Carmen Morales Cruz","Santo Domingo (Piantini)","Clases Guiadas","Básica",811.00,1237.00,10,Activo,11,10
TRX-RD-6866,2025-07-06,011-2564054-8,"Pedro García Reyes","Puerto Plata Club","Membresías","Premium",2690.00,1702.00,13,Activo,11,7
TRX-RD-6886,2025-07-06,031-0526398-6,"Miguel Gómez Vásquez","Santo Domingo (Piantini)","Membresías","Básica",1690.00,1281.00,11,Activo,6,7
TRX-RD-6912,2025-07-06,002-2421057-5,"Yamilka Pérez Vásquez","Santiago (Los Jardines)","Membresías","Básica",1690.00,1190.00,11,Activo,8,8
TRX-RD-6935,2025-07-06,402-8831087-9,"Manuel Ventura Rosario","Santiago (Los Jardines)","Membresías","Básica",1690.00,1141.00,12,Activo,10,8
TRX-RD-6967,2025-07-06,031-7501314-7,"Gabriel Ventura Vásquez","Santo Domingo (Piantini)","Membresías","VIP",4890.00,2312.00,8,Activo,12,6
TRX-RD-7034,2025-07-06,011-4453841-8,"Manuel Morales Paulino","Puerto Plata Club","Membresías","Básica",1690.00,1143.00,10,Activo,10,9
TRX-RD-7049,2025-07-06,402-2255694-2,"Johanny Rosario Pérez","Punta Cana (Bávaro)","Membresías","Premium",2690.00,1944.00,7,Activo,9,8
TRX-RD-7057,2025-07-06,001-1398005-6,"José Morales Paulino","Punta Cana (Bávaro)","Membresías","Premium",2690.00,1722.00,9,Activo,15,9
TRX-RD-7120,2025-07-06,002-3335454-7,"Manuel Rodríguez Reyes","Santo Domingo Este (Zona Oriental)","Tienda Deportiva","Básica",1282.00,1007.00,10,Activo,12,7
TRX-RD-7125,2025-07-06,037-4666965-8,"Genesis Sánchez Santana","Santiago (Los Jardines)","Personal Trainer","Básica",1650.00,1234.00,8,Activo,9,7
TRX-RD-7132,2025-07-06,037-7443702-8,"José Martínez Díaz","Santo Domingo (Piantini)","Tienda Deportiva","Premium",1708.00,1742.00,7,Activo,12,9
TRX-RD-7138,2025-07-06,031-7164015-8,"Pedro Paulino Vásquez","Punta Cana (Bávaro)","Membresías","Básica",1690.00,1199.00,3,Activo,18,8
TRX-RD-7236,2025-07-06,402-5274340-2,"Altagracia Morales Sánchez","Santiago (Los Jardines)","Personal Trainer","Premium",1159.00,1875.00,9,Activo,13,10
TRX-RD-6775,2025-07-07,002-7517997-6,"Yamilka Guzmán Santana","Santiago (Los Jardines)","Personal Trainer","VIP",1648.00,2635.00,9,Activo,8,7
TRX-RD-6825,2025-07-07,011-3620797-2,"Francisco Marte Morales","Santo Domingo (Piantini)","Clases Guiadas","VIP",898.00,2664.00,11,Activo,14,8
TRX-RD-6845,2025-07-07,402-3864375-9,"Kelvin Ventura Pérez","Santo Domingo (Piantini)","Membresías","VIP",4890.00,2450.00,9,Activo,12,9
TRX-RD-6871,2025-07-07,001-7971463-9,"Luisa Peña Díaz","Punta Cana (Bávaro)","Personal Trainer","VIP",1175.00,2491.00,11,Activo,13,6
TRX-RD-6882,2025-07-07,037-7016446-9,"Ana Cruz Peña","Santiago (Los Jardines)","Tienda Deportiva","Básica",802.00,1191.00,11,Activo,13,7
TRX-RD-6944,2025-07-07,002-3932879-2,"Juan Peña Ventura","Santo Domingo Este (Zona Oriental)","Membresías","Básica",1690.00,1100.00,8,Activo,7,8
TRX-RD-6962,2025-07-07,097-0213742-4,"Kelvin Castillo Díaz","Santiago (Los Jardines)","Membresías","Básica",1690.00,1434.00,14,Activo,7,7
TRX-RD-6980,2025-07-07,002-2155877-8,"Genesis Jiménez García","Santiago (Los Jardines)","Tienda Deportiva","Premium",2410.00,1357.00,13,Activo,8,9
TRX-RD-7003,2025-07-07,031-1581612-0,"Ana Cruz Sánchez","Puerto Plata Club","Membresías","Básica",1690.00,1359.00,7,Activo,14,9
TRX-RD-7063,2025-07-07,031-5457306-1,"Carlos Paulino Marte","Punta Cana (Bávaro)","Membresías","Básica",1690.00,1200.00,15,Activo,13,7
TRX-RD-7083,2025-07-07,031-8359069-8,"Alejandro Cruz Gómez","Santiago (Los Jardines)","Membresías","Básica",1690.00,1312.00,9,Activo,12,8
TRX-RD-7101,2025-07-07,011-8699091-5,"Stephanie Sánchez Martínez","Santo Domingo (Piantini)","Personal Trainer","Básica",1394.00,1133.00,14,Activo,9,8
TRX-RD-7115,2025-07-07,002-9773654-8,"Ramón Guzmán García","Santo Domingo (Piantini)","Membresías","VIP",4890.00,2398.00,14,Activo,9,8
TRX-RD-7157,2025-07-07,001-1158293-8,"Manuel Sánchez García","Punta Cana (Bávaro)","Membresías","Premium",2690.00,1670.00,5,Activo,11,8
TRX-RD-7197,2025-07-07,097-3249981-0,"Manuel Reyes Rosario","Puerto Plata Club","Membresías","Básica",1690.00,1486.00,10,Activo,13,8
TRX-RD-7227,2025-07-07,097-3320064-7,"Gabriel Vásquez Reyes","Puerto Plata Club","Personal Trainer","Básica",1741.00,1362.00,7,Activo,6,8
TRX-RD-7277,2025-07-07,011-3392304-3,"Pedro Gómez Díaz","Santiago (Los Jardines)","Membresías","Básica",1690.00,1229.00,16,Activo,17,7
TRX-RD-7298,2025-07-07,031-0084252-9,"Yamilka Morales Cruz","Santo Domingo Este (Zona Oriental)","Tienda Deportiva","Básica",1355.00,1317.00,6,Activo,10,7
TRX-RD-6763,2025-07-08,402-5436022-1,"Stephanie Marte Paulino","Santiago (Los Jardines)","Membresías","Básica",1690.00,1136.00,14,Activo,11,6
TRX-RD-6774,2025-07-08,002-7517997-6,"Yamilka Guzmán Santana","Santiago (Los Jardines)","Membresías","VIP",4890.00,2635.00,9,Activo,8,7
TRX-RD-6793,2025-07-08,011-4381267-3,"Carlos Reyes Sánchez","Santo Domingo Este (Zona Oriental)","Membresías","Premium",2690.00,1600.00,6,Cancelado,9,7
TRX-RD-6818,2025-07-08,097-1176412-7,"Gabriel Jiménez Sánchez","Santo Domingo (Piantini)","Membresías","Premium",2690.00,1963.00,8,Activo,8,9
TRX-RD-6824,2025-07-08,011-3620797-2,"Francisco Marte Morales","Santo Domingo (Piantini)","Personal Trainer","VIP",1301.00,2664.00,11,Activo,14,8
TRX-RD-6854,2025-07-08,002-8779724-5,"Carmen Gómez Jiménez","Santiago (Los Jardines)","Clases Guiadas","Premium",1223.00,1637.00,11,Activo,14,7
TRX-RD-6860,2025-07-08,031-8069871-8,"Miguel Martínez Cruz","Santo Domingo Este (Zona Oriental)","Membresías","Básica",1690.00,1173.00,12,Activo,10,8
TRX-RD-6869,2025-07-08,011-7655157-8,"Emmanuel Pérez Díaz","Santo Domingo (Piantini)","Membresías","Premium",2690.00,1568.00,11,Activo,14,8
TRX-RD-6878,2025-07-08,402-4369425-0,"Altagracia Cruz Martínez","Santiago (Los Jardines)","Tienda Deportiva","Básica",1177.00,1427.00,13,Activo,11,8
TRX-RD-6910,2025-07-08,031-3115349-0,"Gabriel Gómez Guzmán","Punta Cana (Bávaro)","Membresías","Premium",2690.00,1509.00,6,Activo,9,8
TRX-RD-6960,2025-07-08,001-0419364-4,"Ramón Jiménez Santana","Santo Domingo (Piantini)","Membresías","Básica",1690.00,1238.00,12,Activo,11,7
TRX-RD-6982,2025-07-08,402-4161120-7,"Carlos Vásquez Peña","Santo Domingo (Piantini)","Clases Guiadas","Premium",920.00,1665.00,10,Activo,7,8
TRX-RD-6983,2025-07-08,037-8021183-9,"Miguel Pérez Rodríguez","Santiago (Los Jardines)","Membresías","Premium",2690.00,1509.00,8,Activo,12,9
TRX-RD-7041,2025-07-08,002-8632191-4,"Yamilka Jiménez Jiménez","Santiago (Los Jardines)","Membresías","Básica",1690.00,1169.00,14,Activo,9,8
TRX-RD-7062,2025-07-08,002-3232256-0,"Patricia Santana Morales","Santo Domingo (Piantini)","Clases Guiadas","Básica",1060.00,1098.00,11,Activo,11,5
TRX-RD-7068,2025-07-08,011-7999624-2,"Rafael Rosario Martínez","Puerto Plata Club","Membresías","Premium",2690.00,1879.00,5,Cancelado,14,8
TRX-RD-7074,2025-07-08,031-3994908-9,"Genesis Martínez Pérez","Santo Domingo (Piantini)","Tienda Deportiva","VIP",907.00,2456.00,12,Activo,10,7
TRX-RD-7118,2025-07-08,031-6698507-1,"Carolina Castillo Guzmán","Santo Domingo Este (Zona Oriental)","Membresías","Básica",1690.00,1338.00,11,Activo,8,7
TRX-RD-7140,2025-07-08,097-9758518-0,"Carmen Jiménez Jiménez","Santo Domingo (Piantini)","Membresías","Premium",2690.00,1735.00,6,Activo,10,7
TRX-RD-7167,2025-07-08,097-8808961-4,"Nicole Vásquez Vásquez","Punta Cana (Bávaro)","Personal Trainer","Básica",1287.00,1256.00,7,Activo,12,8
